file_name,label
parallel_wave_gan/7078_271888_000003_000001_gen,spoof
parallel_wave_gan/8088_284756_000201_000005_gen,spoof
parallel_wave_gan/4018_107338_000019_000001_gen,spoof
parallel_wave_gan/7794_295955_000002_000008_gen,spoof
parallel_wave_gan/1069_133709_000043_000031_gen,spoof
parallel_wave_gan/5750_100289_000023_000002_gen,spoof
parallel_wave_gan/6367_65536_000022_000001_gen,spoof
parallel_wave_gan/1263_141777_000023_000001_gen,spoof
parallel_wave_gan/7278_246956_000012_000004_gen,spoof
parallel_wave_gan/6272_70168_000027_000011_gen,spoof
parallel_wave_gan/587_54108_000012_000000_gen,spoof
parallel_wave_gan/8123_275216_000003_000001_gen,spoof
parallel_wave_gan/2196_170151_000007_000000_gen,spoof
parallel_wave_gan/4406_16882_000024_000007_gen,spoof
parallel_wave_gan/6147_34607_000014_000012_gen,spoof
parallel_wave_gan/4680_16026_000013_000000_gen,spoof
parallel_wave_gan/887_123291_000006_000000_gen,spoof
parallel_wave_gan/78_369_000061_000008_gen,spoof
parallel_wave_gan/412_126975_000063_000000_gen,spoof
parallel_wave_gan/32_4137_000023_000009_gen,spoof
parallel_wave_gan/6367_65536_000024_000000_gen,spoof
parallel_wave_gan/7367_86737_000132_000010_gen,spoof
parallel_wave_gan/1183_133255_000079_000000_gen,spoof
parallel_wave_gan/374_180298_000009_000002_gen,spoof
parallel_wave_gan/7447_91187_000009_000003_gen,spoof
parallel_wave_gan/163_122947_000015_000008_gen,spoof
parallel_wave_gan/6000_86686_000009_000003_gen,spoof
parallel_wave_gan/6081_42010_000028_000002_gen,spoof
parallel_wave_gan/7505_258958_000019_000001_gen,spoof
parallel_wave_gan/7402_59171_000011_000011_gen,spoof
parallel_wave_gan/8630_305213_000004_000006_gen,spoof
parallel_wave_gan/302_123516_000005_000000_gen,spoof
parallel_wave_gan/196_122150_000008_000000_gen,spoof
parallel_wave_gan/2002_139469_000012_000002_gen,spoof
parallel_wave_gan/6529_62554_000034_000004_gen,spoof
parallel_wave_gan/3982_178459_000056_000017_gen,spoof
parallel_wave_gan/5778_12761_000012_000001_gen,spoof
parallel_wave_gan/1088_134315_000059_000002_gen,spoof
parallel_wave_gan/2910_131096_000026_000001_gen,spoof
parallel_wave_gan/7302_86814_000013_000002_gen,spoof
parallel_wave_gan/8630_305213_000011_000000_gen,spoof
parallel_wave_gan/118_124588_000007_000003_gen,spoof
parallel_wave_gan/78_369_000013_000004_gen,spoof
parallel_wave_gan/5703_47198_000064_000002_gen,spoof
parallel_wave_gan/6437_66172_000004_000001_gen,spoof
parallel_wave_gan/1624_168623_000017_000000_gen,spoof
parallel_wave_gan/7067_76047_000031_000003_gen,spoof
parallel_wave_gan/4788_94904_000007_000006_gen,spoof
parallel_wave_gan/1246_135815_000026_000001_gen,spoof
parallel_wave_gan/6272_70168_000037_000001_gen,spoof
parallel_wave_gan/2002_139469_000022_000001_gen,spoof
parallel_wave_gan/7635_105409_000080_000000_gen,spoof
parallel_wave_gan/1355_39947_000004_000009_gen,spoof
parallel_wave_gan/7367_86737_000052_000006_gen,spoof
parallel_wave_gan/1098_133695_000003_000003_gen,spoof
parallel_wave_gan/1553_140048_000006_000000_gen,spoof
parallel_wave_gan/5163_39921_000022_000000_gen,spoof
parallel_wave_gan/8797_294123_000016_000007_gen,spoof
parallel_wave_gan/7402_90848_000047_000002_gen,spoof
parallel_wave_gan/8838_298545_000034_000003_gen,spoof
parallel_wave_gan/2196_170379_000013_000001_gen,spoof
parallel_wave_gan/8770_295465_000024_000000_gen,spoof
parallel_wave_gan/1594_135914_000024_000007_gen,spoof
parallel_wave_gan/4680_16042_000018_000004_gen,spoof
parallel_wave_gan/8770_295465_000016_000004_gen,spoof
parallel_wave_gan/6078_54007_000000_000002_gen,spoof
parallel_wave_gan/3240_131231_000021_000002_gen,spoof
parallel_wave_gan/7800_283492_000031_000001_gen,spoof
parallel_wave_gan/696_92939_000011_000001_gen,spoof
parallel_wave_gan/1040_133433_000056_000000_gen,spoof
parallel_wave_gan/7178_34645_000007_000019_gen,spoof
parallel_wave_gan/446_123501_000010_000001_gen,spoof
parallel_wave_gan/7402_90848_000053_000001_gen,spoof
parallel_wave_gan/7402_59171_000020_000008_gen,spoof
parallel_wave_gan/7078_271888_000008_000000_gen,spoof
parallel_wave_gan/78_369_000026_000000_gen,spoof
parallel_wave_gan/4406_16882_000029_000002_gen,spoof
parallel_wave_gan/7505_83618_000014_000004_gen,spoof
parallel_wave_gan/250_142286_000056_000001_gen,spoof
parallel_wave_gan/40_121026_000052_000001_gen,spoof
parallel_wave_gan/2836_5354_000068_000001_gen,spoof
parallel_wave_gan/5163_39921_000021_000004_gen,spoof
parallel_wave_gan/7402_90848_000041_000000_gen,spoof
parallel_wave_gan/4406_16883_000002_000002_gen,spoof
parallel_wave_gan/3259_158083_000041_000001_gen,spoof
parallel_wave_gan/1069_133699_000054_000001_gen,spoof
parallel_wave_gan/2843_152918_000010_000008_gen,spoof
parallel_wave_gan/3830_12535_000011_000001_gen,spoof
parallel_wave_gan/1355_39947_000004_000008_gen,spoof
parallel_wave_gan/27_123349_000015_000001_gen,spoof
parallel_wave_gan/250_142286_000003_000002_gen,spoof
parallel_wave_gan/7367_86737_000074_000000_gen,spoof
parallel_wave_gan/3168_173564_000010_000000_gen,spoof
parallel_wave_gan/7447_91187_000004_000000_gen,spoof
parallel_wave_gan/8747_293952_000003_000004_gen,spoof
parallel_wave_gan/3879_173592_000006_000003_gen,spoof
parallel_wave_gan/4051_10927_000011_000001_gen,spoof
parallel_wave_gan/4397_15666_000008_000006_gen,spoof
parallel_wave_gan/7447_91187_000008_000003_gen,spoof
parallel_wave_gan/6385_220959_000007_000005_gen,spoof
parallel_wave_gan/250_142286_000011_000007_gen,spoof
parallel_wave_gan/7402_90848_000035_000002_gen,spoof
parallel_wave_gan/8098_278252_000035_000003_gen,spoof
parallel_wave_gan/302_123516_000028_000000_gen,spoof
parallel_wave_gan/460_172359_000029_000004_gen,spoof
parallel_wave_gan/6081_41997_000021_000001_gen,spoof
parallel_wave_gan/5808_54425_000049_000000_gen,spoof
parallel_wave_gan/7800_283492_000018_000000_gen,spoof
parallel_wave_gan/2092_145709_000015_000002_gen,spoof
parallel_wave_gan/7402_59171_000010_000009_gen,spoof
parallel_wave_gan/8226_274369_000005_000002_gen,spoof
parallel_wave_gan/3879_174923_000035_000005_gen,spoof
parallel_wave_gan/6272_70168_000037_000002_gen,spoof
parallel_wave_gan/7447_91186_000034_000000_gen,spoof
parallel_wave_gan/7447_91187_000007_000001_gen,spoof
parallel_wave_gan/3830_12529_000042_000001_gen,spoof
parallel_wave_gan/3879_173592_000024_000001_gen,spoof
parallel_wave_gan/730_359_000014_000000_gen,spoof
parallel_wave_gan/4267_72637_000016_000000_gen,spoof
parallel_wave_gan/8226_274371_000036_000003_gen,spoof
parallel_wave_gan/8108_280354_000004_000001_gen,spoof
parallel_wave_gan/3830_12530_000061_000001_gen,spoof
parallel_wave_gan/250_142286_000060_000000_gen,spoof
parallel_wave_gan/6078_54013_000057_000001_gen,spoof
parallel_wave_gan/2836_5354_000031_000000_gen,spoof
parallel_wave_gan/1737_142397_000031_000002_gen,spoof
parallel_wave_gan/254_27760_000020_000002_gen,spoof
parallel_wave_gan/1088_129236_000006_000005_gen,spoof
parallel_wave_gan/196_122152_000007_000002_gen,spoof
parallel_wave_gan/8051_118101_000009_000003_gen,spoof
parallel_wave_gan/8123_275209_000045_000000_gen,spoof
parallel_wave_gan/250_142276_000015_000001_gen,spoof
parallel_wave_gan/6000_55211_000008_000001_gen,spoof
parallel_wave_gan/4160_14187_000038_000002_gen,spoof
parallel_wave_gan/3240_131231_000024_000002_gen,spoof
parallel_wave_gan/3830_12531_000035_000004_gen,spoof
parallel_wave_gan/412_126975_000065_000000_gen,spoof
parallel_wave_gan/1867_154075_000018_000000_gen,spoof
parallel_wave_gan/8238_274553_000013_000004_gen,spoof
parallel_wave_gan/5463_39174_000016_000001_gen,spoof
parallel_wave_gan/2196_174172_000003_000002_gen,spoof
parallel_wave_gan/6064_56165_000050_000002_gen,spoof
parallel_wave_gan/8580_287363_000033_000000_gen,spoof
parallel_wave_gan/4051_11217_000014_000004_gen,spoof
parallel_wave_gan/4397_15678_000005_000004_gen,spoof
parallel_wave_gan/1502_122619_000002_000001_gen,spoof
parallel_wave_gan/8838_298545_000086_000001_gen,spoof
parallel_wave_gan/4406_16883_000005_000016_gen,spoof
parallel_wave_gan/2691_156750_000010_000001_gen,spoof
parallel_wave_gan/8468_286673_000020_000000_gen,spoof
parallel_wave_gan/2196_170379_000006_000004_gen,spoof
parallel_wave_gan/6476_96661_000016_000002_gen,spoof
parallel_wave_gan/4267_72637_000034_000000_gen,spoof
parallel_wave_gan/6880_216547_000030_000000_gen,spoof
parallel_wave_gan/403_126855_000035_000000_gen,spoof
parallel_wave_gan/200_126784_000060_000001_gen,spoof
parallel_wave_gan/6385_220959_000004_000000_gen,spoof
parallel_wave_gan/3857_180923_000008_000000_gen,spoof
parallel_wave_gan/4160_11549_000021_000001_gen,spoof
parallel_wave_gan/78_368_000016_000003_gen,spoof
parallel_wave_gan/730_360_000008_000002_gen,spoof
parallel_wave_gan/87_121553_000237_000000_gen,spoof
parallel_wave_gan/87_121553_000143_000000_gen,spoof
parallel_wave_gan/6367_74004_000019_000003_gen,spoof
parallel_wave_gan/1624_168623_000024_000000_gen,spoof
parallel_wave_gan/3374_298026_000008_000006_gen,spoof
parallel_wave_gan/1355_39947_000004_000001_gen,spoof
parallel_wave_gan/405_130895_000041_000002_gen,spoof
parallel_wave_gan/7447_91186_000015_000005_gen,spoof
parallel_wave_gan/7511_102420_000013_000009_gen,spoof
parallel_wave_gan/1363_139304_000005_000002_gen,spoof
parallel_wave_gan/8465_246947_000041_000002_gen,spoof
parallel_wave_gan/4640_19188_000023_000000_gen,spoof
parallel_wave_gan/3235_28433_000013_000002_gen,spoof
parallel_wave_gan/5778_54535_000017_000008_gen,spoof
parallel_wave_gan/8088_284756_000110_000001_gen,spoof
parallel_wave_gan/8629_261139_000024_000000_gen,spoof
parallel_wave_gan/6367_65536_000006_000003_gen,spoof
parallel_wave_gan/5750_100289_000021_000000_gen,spoof
parallel_wave_gan/8123_275216_000035_000001_gen,spoof
parallel_wave_gan/5703_47198_000064_000003_gen,spoof
parallel_wave_gan/7278_91083_000010_000000_gen,spoof
parallel_wave_gan/8312_279791_000049_000000_gen,spoof
parallel_wave_gan/6078_54007_000018_000001_gen,spoof
parallel_wave_gan/8238_283452_000022_000008_gen,spoof
parallel_wave_gan/8226_274369_000018_000003_gen,spoof
parallel_wave_gan/1088_134315_000104_000000_gen,spoof
parallel_wave_gan/2691_156755_000025_000000_gen,spoof
parallel_wave_gan/8838_298546_000022_000005_gen,spoof
parallel_wave_gan/6836_61804_000023_000000_gen,spoof
parallel_wave_gan/60_121082_000044_000000_gen,spoof
parallel_wave_gan/32_4137_000047_000002_gen,spoof
parallel_wave_gan/2836_5354_000008_000001_gen,spoof
parallel_wave_gan/1246_124550_000012_000000_gen,spoof
parallel_wave_gan/8123_275216_000034_000001_gen,spoof
parallel_wave_gan/196_122150_000014_000002_gen,spoof
parallel_wave_gan/5339_14134_000097_000002_gen,spoof
parallel_wave_gan/460_172359_000010_000001_gen,spoof
parallel_wave_gan/40_222_000012_000000_gen,spoof
parallel_wave_gan/4680_16026_000014_000000_gen,spoof
parallel_wave_gan/3235_28433_000015_000001_gen,spoof
parallel_wave_gan/1363_139304_000019_000003_gen,spoof
parallel_wave_gan/5322_7680_000019_000000_gen,spoof
parallel_wave_gan/446_123502_000021_000001_gen,spoof
parallel_wave_gan/6476_57446_000024_000000_gen,spoof
parallel_wave_gan/7447_91186_000017_000007_gen,spoof
parallel_wave_gan/7302_86814_000002_000004_gen,spoof
parallel_wave_gan/4397_15678_000013_000002_gen,spoof
parallel_wave_gan/8465_246942_000006_000001_gen,spoof
parallel_wave_gan/6081_41998_000016_000002_gen,spoof
parallel_wave_gan/8123_275209_000009_000003_gen,spoof
parallel_wave_gan/1334_135589_000019_000000_gen,spoof
parallel_wave_gan/78_368_000007_000008_gen,spoof
parallel_wave_gan/8770_295462_000005_000000_gen,spoof
parallel_wave_gan/40_121026_000098_000000_gen,spoof
parallel_wave_gan/3664_178355_000009_000001_gen,spoof
parallel_wave_gan/3242_67153_000010_000000_gen,spoof
parallel_wave_gan/4640_19187_000003_000000_gen,spoof
parallel_wave_gan/3436_172162_000011_000002_gen,spoof
parallel_wave_gan/8014_112586_000009_000001_gen,spoof
parallel_wave_gan/6181_216552_000009_000003_gen,spoof
parallel_wave_gan/8630_305212_000007_000001_gen,spoof
parallel_wave_gan/1355_39947_000020_000000_gen,spoof
parallel_wave_gan/4830_25898_000021_000004_gen,spoof
parallel_wave_gan/7402_59171_000021_000004_gen,spoof
parallel_wave_gan/3879_174923_000020_000004_gen,spoof
parallel_wave_gan/2911_12359_000011_000002_gen,spoof
parallel_wave_gan/2136_5147_000062_000001_gen,spoof
parallel_wave_gan/8123_275193_000009_000002_gen,spoof
parallel_wave_gan/200_126784_000053_000001_gen,spoof
parallel_wave_gan/8629_261139_000031_000000_gen,spoof
parallel_wave_gan/1116_132847_000009_000000_gen,spoof
parallel_wave_gan/27_123349_000010_000003_gen,spoof
parallel_wave_gan/7190_90543_000013_000000_gen,spoof
parallel_wave_gan/4195_186237_000007_000001_gen,spoof
parallel_wave_gan/5393_19219_000046_000000_gen,spoof
parallel_wave_gan/6147_34605_000003_000000_gen,spoof
parallel_wave_gan/5652_19215_000024_000013_gen,spoof
parallel_wave_gan/6476_96661_000016_000001_gen,spoof
parallel_wave_gan/5322_7678_000006_000016_gen,spoof
parallel_wave_gan/5514_19192_000024_000002_gen,spoof
parallel_wave_gan/6476_57446_000025_000000_gen,spoof
parallel_wave_gan/78_369_000027_000003_gen,spoof
parallel_wave_gan/3240_131232_000054_000000_gen,spoof
parallel_wave_gan/7367_86737_000132_000013_gen,spoof
parallel_wave_gan/5778_12761_000007_000002_gen,spoof
parallel_wave_gan/8324_286683_000002_000003_gen,spoof
parallel_wave_gan/6019_3185_000031_000015_gen,spoof
parallel_wave_gan/1334_135589_000031_000000_gen,spoof
parallel_wave_gan/254_27760_000020_000001_gen,spoof
parallel_wave_gan/27_124992_000158_000001_gen,spoof
parallel_wave_gan/8797_294123_000020_000000_gen,spoof
parallel_wave_gan/2691_156755_000023_000003_gen,spoof
parallel_wave_gan/8838_298546_000023_000004_gen,spoof
parallel_wave_gan/7402_90848_000049_000000_gen,spoof
parallel_wave_gan/6272_70171_000002_000002_gen,spoof
parallel_wave_gan/1088_129236_000020_000007_gen,spoof
parallel_wave_gan/446_123501_000004_000001_gen,spoof
parallel_wave_gan/7402_90848_000064_000003_gen,spoof
parallel_wave_gan/1553_140047_000006_000002_gen,spoof
parallel_wave_gan/1624_142933_000035_000002_gen,spoof
parallel_wave_gan/5393_19218_000005_000000_gen,spoof
parallel_wave_gan/8226_274371_000020_000006_gen,spoof
parallel_wave_gan/1970_26100_000031_000000_gen,spoof
parallel_wave_gan/5678_43302_000044_000001_gen,spoof
parallel_wave_gan/8747_293952_000103_000003_gen,spoof
parallel_wave_gan/5322_7679_000002_000005_gen,spoof
parallel_wave_gan/7190_90543_000040_000003_gen,spoof
